id,date,author,quote
2228,2021-08-02,Serge,"""Oh, it go up!"""
2229,2021-08-02,Serge,"""Remember: Smile into pog."""
2230,2021-08-04,Serge,"""Now James is here, and he's throwing off my whole groove."""
2231,2021-08-04,Serge,"""It wouldn't be a stream if I didn't get distracted"""
2232,2021-08-04,Serge,"""My pants are *way* better than your pants."""
2233,2021-08-05,Serge,"""Chat's trying to be technically correct and I'm not having any of it"""
2234,2021-08-07,Serge,"""This will make, like, three people in chat happy. *squeak*"""
2235,2021-08-18,Serge,"""Nothing says progress like a fanny pack"""
2236,2021-08-18,Serge,"""I don't need food, just science."""
2237,2021-08-18,Serge,"""Do you want a little war as a treat chat?"""
2239,2021-08-22,Serge,"""Am I a Super Genius? ... Aww it's off by one"""
2241,2021-08-23,Serge,"""Oh look I'm starving! That's exciting!"""
2242,2021-08-23,Serge,"""Suck on this lime and walk it off."""
2243,2021-08-26,Serge,"""Ah the gunners... they're all going to tell terrible jokes."""
2244,2021-08-30,Serge,"""Coming today in a very special episode of twitch.tv/SergeYager, we rebuild the thing we just built!"""
2245,2021-09-02,Serge learning about creeper feet,"""Oh, that's awful."""
2246,2021-09-02,"Serge, while lost","""I'm not lost, I've just not found the way home."""
2247,2021-09-03,Serge,"""You there. Give me my money."""
2248,2021-09-04,Serge,"""Hey, just because I have money doesn't mean I'm a sucker."""
2249,2021-09-05,Serge,"""I have a jetpack, why am I climbing a ladder?"""
2250,2021-09-06,Serge,"""Leave only pictures, take only footprints"""
2252,2021-09-09,Serge,"""Not latte? No. Latte's not good enough."""
2254,2021-09-11,Serge,"""Just going to go ahead and keep on screaming here"""
2255,2021-09-19,Serge,"""If I can't hit it with a laser it doesn't exist"""
2256,2021-09-20,Serge,"""More bones means more human."""
2257,2021-09-20,Serge,"""Pod clamp, gamers!"""
2258,2021-09-20,Serge,"""Let's think with laser beams here"""
2259,2021-09-22,Serge,"""Right AnimeKitty can actually count"""
2260,2021-09-22,Serge,"""No sleep until the explosion is done. Please."""
2261,2021-09-26,Serge,"""My butt is just so happy and cozy."""
2262,2021-09-26,Serge,"""In space, no-one can hear you keikaku"""
2263,2021-09-27,Serge,"""Hey Jo. How do you feel about coffee?"""
2264,2021-09-27,Serge,"""The cycle of beaver life continues"""
2265,2021-09-27,Serge,"""What's wrong with *this* potato?"""
2266,2021-09-27,Serge,"""I just hit level six goals!"""
2267,2021-09-27,Serge,"""Uno please."""
2268,2021-09-27,Serge,"""Everything is fine chat! I was looking at a baby."""
2269,2021-09-29,Serge,"""I do not control Snerge!"""
2270,2021-09-29,Serge,"""Do you fear tiny serge!"""
2271,2021-10-02,Serge,"""Let's find out if we're five-star or five-sad"""
2272,2021-10-07,Serge,"""These are pants of downside."""
2273,2021-10-07,Serge,"""Suffix is some kind of god"""
2274,2021-10-08,Serge,"""I dunno, there's a whole lotta ocean to throw things into"""
2275,2021-10-08,Serge,"""Cotton goes in the fridge."""
2276,2021-10-08,Serge,"""I like to sleep next to my fridge"""
2277,2021-10-08,Serge,"""I have dignity: I will never twerk in front of a tree."""
2278,2021-10-08,Serge,"""Who twerks in front of a tree? Disgusting."""
2279,2021-10-08,Serge,"""I apologize; you are absolutely correct. Thank you Twitch Chat."""
2280,2021-10-09,Serge,"""Everything in the ocean sucks"""
2281,2021-10-09,Serge,"""Everyone brace yourself for spoops"""
2282,2021-10-09,Serge,"""I got scared by a cow."""
2283,2021-10-09,Serge,"""Sorry chat, I've got this thing I like to call standards."""
2284,2021-10-09,Serge,"""I learn chair"""
2285,2021-10-09,Serge,"""I assure you I'm smart enough to duct tape a flashlight to my head."""
2286,2021-10-09,Serge,"""Hey look, Snerge isn't wrong"""
2287,2021-10-10,Serge,"""I just need to you all be more like Hosk"""
2288,2021-10-11,Serge,"""Sometimes looking good is all that matters"""
2289,2021-10-13,Serge,"""We need to juice our sluice."""
2290,2021-10-14,Serge,"""We're going to solve the bun-bun issue after this."""
2291,2021-10-14,Serge,"""It's time to move to an all-beef diet."""
2292,2021-10-17,Serge,"""If it's pretty that means there's no danger... argh!"""
2293,2021-10-17,Serge,"""I'm the big fish, now."""
2294,2021-10-18,Serge,"""Curse you the sun!"""
2295,2021-10-24,Serge,"""Le Butts. That's French for butts."""
2296,2021-10-25,Serge,"""We're going to die of hubris"""
2297,2021-10-25,Serge,"""My confidence is at an all-time high."""
2298,2021-10-25,Serge,"""The cruller is false."""
2299,2021-10-27,Serge,"""Curses! I thought I'd learned."""
2300,2021-10-27,Serge,"""I just need enough money to afford a potato."""
2301,2021-10-27,Serge,"""Don't make me google things!"""
2302,2021-10-30,Serge,"""Behold the magic of automation"""
2304,2021-11-01,Serge painfully on brand,"""I don't have time to read!"""
2305,2021-11-01,"Serge, to chat","""Every single one of you was right"""
2306,2021-11-04,Serge,"""What is it now, Duolingo, that sends you passive-aggressive e-mails?"""
2307,2021-11-04,Serge,"""Luckily you can't milk horses"""
2308,2021-11-04,"Serge, to chat, concerning Canals","""Will you never be satisfied?!"""
2309,2021-11-06,Serge,"""Anyway I'm right let's move on"""
2310,2021-11-06,Serge,"""Clearly if you have a Chemex you're a good person"""
2311,2021-11-07,Serge giving life advice,"""Pretty must rule"""
2312,2021-11-07,Serge about Cam,"""Swears like silk flowing off his tongue"""
2313,2021-11-08,Serge,"""Is looking good all that matters?"""
2315,2021-11-20,Serge,"""No, it's me. I'm the problem."""
2316,2021-11-21,Serge,"""There are no dumb questions, only absolute melons."""
2317,2021-11-21,Serge,"""Apparently we got the xp so fast my pants didn't know how to register it."""
2318,2021-11-22,Serge,"""There's one thing I know about team order, it's that we like to live dangerously."""
2319,2021-11-22,Serge,"""Mathematical!"""
2320,2021-11-25,Serge,"""We'll see who has the bigger brain - me, or all of twitch chat!"""
2321,2021-11-25,Serge,"""Look at the size of my brain and tremble, chat"""
2322,2021-11-27,Serge,"""I think it's time to make the internet mad."""
2323,2021-11-29,Serge,"""Ee-Zed-P-Zed my friends"""
2324,2021-12-01,Serge,"""James! What good are you?!"""
2325,2021-12-01,Serge,"""Crap! Chat was RIGHT!"""
2326,2021-12-01,"Serge, after a discussion about pastries","""What's wrong with Europe??!"""
2327,2021-12-02,Serge,"""And that's why we have four-tune not three-tune."""
2328,2021-12-03,Serge,"""Good job Ambiguous Serge, ambiguous means I wasn't wrong"""
2329,2021-12-04,Serge,"""There's no vengabus, there's just violence on foot."""
2330,2021-12-08,Serge to Suffix,"""Anyway, let me finish my point before you meme on me"""
2331,2021-12-08,Serge,"""So am I in danger here?"""
2332,2021-12-09,Serge,"""You can have 455 forever"""
2333,2021-12-09,Serge,"""Whurr muh sponges at?"""
2334,2021-12-13,Serge,"""Luckily I'm too smart, I'm using minecraft against you"""
2336,2021-12-13,Serge,"""I'm on fire, and I won't stop burnin'!"""
2337,2021-12-15,Serge,"""Here's my plan! ... Should've had a plan before I said that"""
2338,2021-12-15,Serge,"""Snerge is another outstanding member of the community"""
2339,2021-12-15,Serge,"""I'm too tired to dab."""
2340,2021-12-16,Serge,"""You don't flush your toilet down the phone"""
2341,2021-12-19,"Serge, joyfully","""I shot a deer, and then the game melted!"""
2342,2021-12-20,Serge,"""My ability to english is questionable at best"""
2343,2021-12-20,Serge,"""Yeah Mods, we have to make sure that when we get to the next quote, that it's an order quote. That's my homework to y'all"""
2344,2021-12-20,Serge,"""I decided instead of counting I'm just gonna wing it. When has that ever gone wrong for me?"""
2345,2021-12-20,Serge,"""An order quote"""
2346,2021-12-22,Serge,"""Are you ready for some highly explosive science chat?!"""
2347,2021-12-22,Serge,"""The problem is I don't want to spend forever counting"""
2348,2021-12-23,Serge,"""Or poggimus maximus in latin"""
2349,2021-12-23,Serge,"""God, looking good is so important."""
2350,2021-12-27,Serge reacting to a pun,"""Yeahhhh!.. Boooo!"""
2351,2021-12-27,Serge,"""Alright, let me pee and let me think about my life."""
2352,2021-12-29,Serge,"""Look I'm too busy being mean to James to articulate the plan"""
2354,2022-01-03,Serge to chat,"""When you're right, you're right."""
2356,2022-01-03,Serge,"""I think the diorite looks amazing"""
2357,2022-01-03,Serge,"""Collectively, I'm giving you permission, you can forget the number 455, please I'm begging you"""
2358,2022-01-06,Serge,"""Here's a real question. Can dwarves play the trumpet, or does all that beard get in the way"""
2359,2022-01-09,Serge,"""I saw someone standing next to water and was like FISHING!"""
2360,2022-01-12,Serge,"""Scope creep never wins!"""
2361,2022-01-12,"Serge, concerning sergeOffByOne","""You can put the emote if you want"""
2362,2022-01-14,Serge,"""I'm really hoping this works through force of personality"""
2363,2022-01-16,Serge,"""Nooo! I was too greedy!"""
2364,2022-01-17,Serge,"""When the science starts, the guesses stop"""
2365,2022-01-17,Serge,"""Sure Max, but I'm an idiot"""
2366,2022-01-19,Serge,"""Another hard day in the science mines"""
2367,2022-01-19,Serge,"""I have a lot in common with Bugs Bunny."""
2368,2022-01-20,Snergebot,"""What if it, friends, but for profit!"""
2369,2022-01-20,Serge,"""I've definitely worked at places where it was like, 'Oops, I'm falling.'"""
2370,2022-01-20,Serge,"""We have another wall to micromanage."""
2371,2022-01-23,Serge,"""Look, I'm eating my brand!"""
2372,2022-01-31,Serge,"""Oh buckets. *squeak* Alright. Human Body. Look, I don't like you, you obviously don't like me."""
2373,2022-01-31,Serge,"""I definitely think if I went mad with power I didn't do anything interesting with it"""
2374,2022-02-02,Serge,"""The word penultimate has always been weird to me. I just don't trust it."""
2375,2022-02-06,Serge,"""More puns would be refreshing"""
2376,2022-02-09,Serge,"""Hey gamers. Know what's really Pogchamp? Learning from other peoples' mistakes."""
2377,2022-02-09,Serge,"""I'm a genius! Ah-ha!"""
2379,2022-02-10,Serge,"""My brain is so froggy right now, every time I try to do math it's just full of ribbits"""
2380,2022-02-11,Serge,"""Everybody poops, but we don't have to talk about it."""
2381,2022-02-16,Serge,"""This is not a very pogchamp day."""
2382,2022-02-16,Serge,"""Is there anything more loyal than a zombie?"""
2383,2022-02-16,Serge,"""Man, being future Serge sucks. I much prefer just being past Serge who didn't have to worry about problems like this."""
2384,2022-02-23,Serge,"""A big part of a vision is just saying No"""
2385,2022-02-24,Serge,"""Let us sit upon our throne of data"""
2386,2022-02-28,Serge,"""Love being in the pocket of big pog!"""
2387,2022-03-04,Serge,"""Think smarter, not harder."""
2388,2022-03-05,Serge,"""I didn't know eggs were full of liquid."""
2389,2022-03-07,Serge,"""Measure twice, cut once... or whatever."""
2390,2022-03-07,Serge,"""The worst part with Gunner is that he's right"""
2391,2022-03-10,Serge,"""They can't get mad it's cute"""
2392,2022-06-14,Serge,"""Gunner Senpai"""
2393,2022-03-14,Serge,"""I never have to care about liability at all! That's a city hall problem!"""
2394,2022-03-16,Serge,"""Chat, I barely read chat. I'm not going to read documentaion."""
2395,2022-03-16,Serge,"""Much like Beckham, I need to bend this."""
2396,2022-03-16,"Serge, inadvertently describing hubris","""I'm going to assume that everything is perfect and that I'm very smart."""
2397,2022-03-16,Serge,"""Isn't English messed up, chat?"""
2398,2022-03-17,Serge,"""Everything I know about conveyor belts I learnt from Fugi"""
2399,2022-03-18,Serge,"""What is my resting gamer face, and how can I improve it?"""
2400,2022-03-27,Serge,"""Why are we launching pandas? Charity!"""
2401,2022-03-28,Serge,"""You know who's a genius? This guy"""
2404,2022-03-30,"Serge, after setting himself alight","""It doesn't just look warm, noted!"""
2405,2022-03-31,"Serge, describing what he is doing","""Fighting the sea and losing"""
2406,2022-03-31,Serge,"""Am I... perfect?"""
2407,2022-04-06,Serge,"""It's your moral responsibility - anytime you find an egg to throw it, 'cause that's how chickens reproduce"""
2408,2022-04-07,"Serge, immediately reconsidering","""What do you think? Bridge-tacular? That's a weird way to phrase it!"""
2409,2022-04-07,Serge,"""I get it, but I hate it. And that's fair."""
2410,2022-04-09,Serge,"""We can't out magic them, but we can do is, we can out brain them"""
2411,2022-04-09,Serge,"""Chat is trying to tempt us to the dark side"""
2412,2022-04-09,Serge,"""What sort of ghost sleeps?"""
2413,2022-04-09,"Serge, Understating","""Oh, you're going to kill me. That's super rude."""
2414,2022-04-11,Serge,"""First of all, what? Second of all, huh?!"""
2415,2022-04-14,Serge,"""Max is a genius"""
2416,2022-04-15,Serge,"""*squeak* Oh No"""
2417,2022-04-18,Serge,"""This is a real shark. Well, a real fake shark."""
2418,2022-04-21,Serge,"""No gift of terracotta from Fugi; just the gift of lag."""
2419,2022-04-21,Serge,"""No gift of terracotta from Fugi; just the gift of lag."""
2420,2022-04-21,"Serge, demonstrating the problem","""I'm just going to assume that I'm correct."""
2421,2022-04-23,Serge,"""Oh no! My horse is too tall!"""
2422,2022-04-23,Serge,"""Are you judging me because I don't have lips? Because that's very rude."""
2423,2022-04-27,Serge,"""First things first, it's time for cake!"""
2424,2022-04-29,Serge,"""Let's sunk cost fallacy this"""
2425,2022-04-29,Serge,"""There's a difference between wrong and just not right yet"""
2426,2022-05-01,Serge,"""I've never been overconfident"""
2427,2022-05-05,Serge,"""What is it with my mods and chickens!"""
2428,2022-05-11,Serge,"""Never go full Suffix"""
2429,2022-05-14,Serge,"""Let's be nostalgic and gassy."""
2430,2022-05-14,Serge,"""I thought I was smart, but it turns out it was just hubris all along"""
2431,2022-05-15,Serge,"""Let's turn that hype... into lunch!"""
2432,2022-05-16,Serge,"""I don't appreciate each and every one of you. Winky face."""
2433,2022-05-23,Serge,"""Since left side won, ghosts aren't real"""
2434,2022-05-29,Serge,"""Do these hurt Serge?"""
2435,2022-05-30,Serge,"""How are we doing pog-wise?"""
2436,2022-05-30,Serge,"""Oh right, I'm also Canadian. So, uh, you've been warned."""
2437,2022-05-30,Serge,"""I have two danks!"""
2438,2022-06-02,Serge,"""We are dipping our toes in the jacuzzi that is modded"""
2439,2022-06-02,"Serge, on Endermen griefing","""I hate it! I hate it with the fiery passion of ten thousand butts."""
2440,2022-06-06,Serge,"""Being on fire makes me a light source."""
2441,2022-06-11,Serge,"""Fast or Thorough, I can't be both"""
2442,2022-06-15,Serge,"""I 100% trust you chat, which is why I took out all the potions."""
2443,2022-06-19,Serge,"""Well good news for me, there's no chickens in this game - which means TQ legally can't get mad at what I do"""
2444,2022-06-19,Serge,"""Nobody told me! I need your help! I've got the attention span of a goldfish, chat."""
2445,2022-06-19,Serge,"""I don't get distracted; I get revenge."""
2446,2022-06-21,Serge,"""Stick synergizes with stick."""
2449,2022-06-26,Serge,"""I'm so weak to city builders, chat..."""
2450,2022-06-27,Serge,"""Hello Modded!"""
2452,2022-06-27,Serge,"""Oh, you know: chilling, partying like a rockstar"""
2453,2022-06-29,Serge,"""I apologize in advance for intimidating your community."""
2454,2022-07-07,Serge,"""So when life hands you a viral tweet of a shower, you make showeraid."""
2456,2022-07-13,"Serge, about checking the soul shard shop","""Assume that I have, and it was either good or not."""
2457,2022-07-13,Serge,"""I'm actually a damage machine right now"""
2458,2022-07-18,Serge,"""Look, I don't read, and I don't expect you to either."""
2461,2022-07-24,Serge,"""You ever want to watch a grown man get bullied in a video game - do I have a show for you!"""
2462,2022-07-25,Serge,"""That's [...] what I said [...]"""
2463,2022-07-28,Serge,"""I said a lot of bad things about James, and I take them all back."""
2464,2022-07-28,Serge,"""Don't do what Serge does."""
2465,2022-07-28,Serge,"""I feed on Suffix's tears."""
2466,2022-07-28,Serge,"""The doggos are just going to sit on top and be perfect"""
2467,2022-07-31,Serge,"""Man, future Serge has a lot of things he's gonna have to do in this game"""
2468,2022-08-03,Serge,"""I'm not going to be greedy"""
2469,2022-08-03,Serge,"""Well, you've got a laser, right, and I've got the power of god and magnets on my side."""
2470,2022-08-08,Serge,"""Look Chat is smarter than I am"""
2471,2022-08-13,Serge,"""Who do you think you're watching? When have I ever read anything in my entire career?!"""
2472,2022-08-14,Serge,"""Pssht. Okay. I *guess* I'll forgive my peasants."""
2474,2022-08-24,Serge,"""Wisdom is *definitely* my dump stat."""
2475,2022-08-24,Serge,"""Momma didn't raise no coward in this chat."""
2476,2022-08-25,Serge,"""Mittuc would never lie"""
2477,2022-08-29,Serge,"""Aww math. This is fine."""
2478,2022-08-31,Serge,"""I'm so good at cakes!"""
2479,2022-09-03,Serge,"""That tentacle seems fine."""
2480,2022-09-03,Serge,"""We live we learn, we laugh we love."""
2481,2022-09-08,Serge,"""Y'all are beautiful"""
2482,2022-09-08,Serge,"""I'm here for a goo time not a long time"""
2483,2022-09-14,Serge,"""That sick cat money"""
2484,2022-09-14,Serge,"""But first, as a little warmup treat... *squeak*"""
2485,2022-09-14,Serge,"""I didn't ask for edge cases"""
2486,2022-09-18,Serge,"""What do the kids say? Pog."""
2487,2022-09-19,Serge,"""Y'all wanted canals, and now we're drowning. So, boo-ray?"""
2489,2022-09-29,Serge,"""Sometimes it's amazing how handsome I am"""
2490,2022-10-01,Serge while swinging a Dome sword,"""Hiyaa!"""
2491,2022-10-01,Serge,"""While you were backseating in twitch chat, I was learning the blade."""
2492,2022-10-05,Serge,"""We don't try to normalise Snerge around here"""
2493,2022-10-09,Serge making sword noises,"""Shya! Shya! Ting! Shya"""
2494,2022-10-12,Serge,"""I can't be subtle with you people, apparently!"""
2495,2022-10-17,Serge,"""Order just makes me happy"""
2496,2022-10-19,Serge,"""They're all out of bullets, and I'm not out of enemies! What a terrible combination"""
2497,2022-10-20,Serge,"""Thanks, Me!"""
2498,2022-10-24,"Serge, making sword noises","""Shing!"""
2499,2022-10-29,Serge,"""Shred! That! Orb!"""
2500,2022-10-29,Serge,"""What is a bat, other than just a very dull sword"""
2501,2022-11-02,Serge,"""Space is about being sexy."""
2502,2022-11-03,Serge,"""The doughnut must be respected. Doughnut!"""
2503,2022-11-07,Serge,"""The doughnut must grow."""
2504,2022-11-10,Serge,"""No uwu before 7 am."""
2505,2022-11-21,Serge,"""I missed snerge, I'm glad snerge is back"""
2506,2022-11-24,Serge,"""You can just print money?!"""
2507,2022-11-28,Serge,"""Alright. I have blocks. I have food. I have weapons. I have a positive can-do attitude. I am Ready!"""
2508,2022-11-28,"Serge, giving Deadpine a actual legit compliment","""You look like a furnace"""
2509,2022-11-28,Serge flexing,"""I don't want to flex, but..."""
2510,2022-11-30,Serge,"""Fugi's gonna Fugi"""
2511,2022-11-05,Serge,"""I'm smarter... well, I'm older"""
2513,2022-12-18,"Serge, plugging Amazonian","""I like Amy and you should too"""
2514,2022-12-19,Serge counting in Minecraft,"""I'm not just saying numbers! I'm very smart!"""
2515,2022-12-31,Serge,"""I wonder if Snerge became more competent"""
2516,2023-01-01,Serge,"""Who is Adam but another, better, James!"""
2517,2023-01-01,Serge,"""Everything Arclight touches becomes a masterpiece"""
2518,2023-01-02,"Serge, setting off a raid","""Go make a new friend goodbye!"""
2519,2023-01-08,"Serge, discussing Dwarf Fortress","""So it turns out there's a lot to this game"""
2520,2023-01-08,"Serge, making discoveries about clothing","""Boots are boots. Ah. Dwarf Fortress."""
2521,2023-01-09,Serge,"""You want to mine the ground like a coward? Power to you."""
2522,2023-01-09,Serge collaborating on designs with Fugi,"""Get me Fugi! MESS ME UP!"""
2523,2023-01-16,Serge,"""Man, Uno's great."""
2525,2023-01-19,Serge,"""Instead of going to the beach or somewhere beautiful they go to a canal"""
2526,2023-02-02,serge,"""Wanna take one for the team and gild your chest there?"""
2527,2023-02-02,Serge,"""Chat, can you grow Salmon in the weird box I got earlier?"""
2528,2023-02-08,Serge,"""Look, if they give me a power tool I'm going to use it"""
2530,2023-02-12,Serge,"""It's OK, I can't possibly fail again."""
2531,2023-02-19,Serge,"""Much ado about nothing"""
2532,2023-02-21,Serge,"""Oh no! My math!"""
2533,2023-02-23,Serge,"""Must be nice F1SHOR, sorry my peasant magnet has disappointed you"""
2535,2023-03-06,Serge,"""Snerge I'm going to need you to stop being so relatable right now"""
2536,2023-03-13,Serge,"""I don't know I feel about the fact that I was just saved by a Canal, but here we are."""
2537,2023-03-13,Serge,"""The Canal is here to save me"""
2538,2023-03-20,"Serge, at 0930 am","""It's been a long day friends"""
2539,2023-03-27,Serge,"""Sometimes Uno is too English"""
2540,2023-03-30,Serge,"""Oh no I cooked my iron to death"""
2541,2023-04-01,Serge,"""I can make it bigger with bombs!"""
2542,2023-04-03,Serge,"""Do watched trees not sap?"""
2543,2023-04-05,Serge,"""Canadian Content is part of a balanced diet"""
2544,2023-04-05,Serge,"""I am learning! Isn't it terrifying?"""
2545,2023-04-10,Serge,"""Why is it before 11am?"""
2546,2023-04-13,Serge,"""Let perfection be met with explosives…!"""
2547,2023-04-15,Serge,"""Technically, weapons is a shield"""
2548,2023-04-16,Serge,"""This is why I shouldn't read chat and try and fly a spaceship"""
2549,2023-04-17,Serge,"""What do you mean I don't have a hovermyr quote?"""
2550,2023-04-20,Serge,"""Oh no, my head washed away! I need that!"""
2552,2023-04-20,Serge,"""Hello everybody, welcome to the problem."""
2554,2023-04-26,Serge,"""What am I doing with apples?"""
2555,2023-04-26,Serge,"""It's time to dip our toes in the jacuzzi that is Mars"""
2556,2023-04-26,Serge,"""I know some of you don't trust maths, but I still believe in it"""
2557,2023-05-06,Serge,"""I have a donut at home, and all I'm emotionally prepared to do today is go home and eat my donut"""
2558,2023-05-07,Serge,"""I see chat is currently talking about Vaseline"""
2559,2019-03-15,Serge,"""I'm like Widowmaker, One Shot, One Wood. That's what she says, right?"""
2560,2023-05-14,Serge,"""Chaos doesn't necessarily mean... chaos"""
2561,2023-05-14,Serge,"""You would cry too if ethereal wolves happened to you"""
2562,2023-05-14,Serge,"""You need to stop listening to the sweet allure of orb"""
2563,2023-05-20,Serge,"""Every time somebody says coffee, I have to have a sip of mine."""
2565,2023-05-20,Serge,"""Sometimes Snerge talks just like us."""
